vox_i#geo_i#vox_vec#geo_vec#vox_rad#geo_rad#geo_s.hr#sun_hit
0#28#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816497]#288.9216952565805#383.2127991859494#1035#0.692
0#29#[0.0, -0.0, -1.0]#[0.57735, -0.0, -0.816496]#288.9216952565805#383.21288387417593#1035#0.692
0#30#[0.0, -0.0, -1.0]#[0.57735, -0.0, -0.816497]#288.9216952565805#383.2127977194319#1035#0.692
0#31#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816497]#288.9216952565805#383.21280177146076#1035#0.692
0#34#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816496]#288.9216952565805#383.2128532761441#1035#0.692
0#36#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816497]#288.9216952565805#383.21278597007836#1035#0.692
0#37#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816497]#288.9216952565805#383.21278500592166#1035#0.692
0#38#[0.0, -0.0, -1.0]#[0.57735, -0.0, -0.816497]#288.9216952565805#383.2128253961155#1035#0.692
0#39#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816497]#288.9216952565805#383.21281786087127#1035#0.692
0#40#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816497]#288.9216952565805#383.21276858790964#1035#0.692
0#41#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816496]#288.9216952565805#383.2128584471721#1035#0.692
0#42#[0.0, -0.0, -1.0]#[0.57735, -0.0, -0.816497]#288.9216952565805#383.21279771943017#1035#0.692
0#43#[0.0, -0.0, -1.0]#[0.57735, 0.0, -0.816497]#288.9216952565805#383.21283236949876#1035#0.692
0#44#[0.0, -0.0, -1.0]#[-0.57735, 0.707107, -0.408248]#288.9216952565805#434.7875666980893#940#0.692
0#66#[0.0, -0.0, -1.0]#[-0.57735, -0.707107, -0.408248]#288.9216952565805#806.4907971588125#2583#0.308
0#100#[0.0, -0.0, -1.0]#[0.258199, 0.316228, -0.912871]#288.9216952565805#107.20607962156495#75#0.923
0#101#[0.0, -0.0, -1.0]#[0.258199, 0.316228, -0.912871]#288.9216952565805#63.21499921764399#76#0.923
0#102#[0.0, -0.0, -1.0]#[0.258199, 0.316228, -0.912871]#288.9216952565805#28.28693028458323#288#0.923
0#103#[0.0, -0.0, -1.0]#[0.258199, 0.316228, -0.912871]#288.9216952565805#31.144715534680167#109#0.923
1#3#[0.0, -0.0, 1.0]#[-0.57735, -0.0, 0.816496]#1499.6471288144542#1398.4706763095205#3401#0.231
1#4#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816496]#1499.6471288144542#1398.47026027285#3401#0.231
1#5#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816496]#1499.6471288144542#1398.4702380446333#3401#0.154
1#6#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816497]#1499.6471288144542#1398.4705283398775#3401#0.231
1#7#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816497]#1499.6471288144542#1398.4705537841735#3401#0.154
1#8#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816497]#1499.6471288144542#1398.470550568057#3401#0.231
1#9#[0.0, -0.0, 1.0]#[-0.57735, -0.0, 0.816496]#1499.6471288144542#1398.4706540813786#3401#0.231
1#10#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816496]#1499.6471288144542#1398.4702380446392#3401#0.154
1#11#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816496]#1499.6471288144542#1398.4704086365791#3401#0.154
1#12#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816497]#1499.6471288144542#1398.4705537841735#3401#0.231
1#13#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816497]#1499.6471288144542#1398.4705526093178#3401#0.154
1#14#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816497]#1499.6471288144542#1398.4705526093182#3401#0.154
1#15#[0.0, -0.0, 1.0]#[-0.57735, 0.0, 0.816497]#1499.6471288144542#1398.4705556022495#3401#0.154
1#21#[0.0, -0.0, 1.0]#[0.57735, -0.707107, 0.408248]#1499.6471288144542#1511.3273219972211#3496#0.154
1#82#[0.0, -0.0, 1.0]#[0.57735, 0.707107, 0.408248]#1499.6471288144542#665.095230597689#1853#0.231
1#92#[0.0, -0.0, 1.0]#[-0.258199, -0.316228, 0.912871]#1499.6471288144542#137.15904631343406#948#0.769
1#93#[0.0, -0.0, 1.0]#[-0.258199, -0.316228, 0.912871]#1499.6471288144542#140.6035799701647#765#0.846
1#94#[0.0, -0.0, 1.0]#[-0.258199, -0.316228, 0.912871]#1499.6471288144542#859.843835200945#2251#0.615
