vox_i#geo_i#vox_vec#geo_vec#vox_rad#geo_rad#geo_s.hr#sun_hit
0#56#[0.0, -0.0, -1.0]#[-0.146447, 0.096971, -0.984454]#288.9216952565805#291.48371174871#270#0.846
0#57#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837124160893#270#0.846
0#58#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.483717408344#270#0.846
0#59#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.48371703797727#270#0.846
0#60#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837202135256#270#0.846
0#61#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.48371251468194#270#0.846
0#62#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837158394752#270#0.846
0#63#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.48370826614524#270#0.846
0#64#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.48372304500634#270#0.846
0#65#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837113806974#270#0.846
0#66#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837151340766#270#0.846
0#67#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837086107425#270#0.846
0#68#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837151637114#270#0.846
0#69#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837088525784#270#0.846
0#70#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.4837160636541#270#0.846
0#71#[0.0, -0.0, -1.0]#[-0.146447, 0.09697, -0.984454]#288.9216952565805#291.48370887603437#270#0.846
0#88#[0.0, -0.0, -1.0]#[0.092621, -0.294044, -0.951293]#288.9216952565805#31.985483568692374#184#0.923
0#89#[0.0, -0.0, -1.0]#[0.092621, -0.294045, -0.951293]#288.9216952565805#36.99882800770034#188#0.923
0#90#[0.0, -0.0, -1.0]#[0.092621, -0.294044, -0.951293]#288.9216952565805#73.08502662589012#294#0.923
0#91#[0.0, -0.0, -1.0]#[0.092621, -0.294044, -0.951293]#288.9216952565805#115.19948506977772#238#0.846
1#72#[0.0, -0.0, 1.0]#[0.146447, -0.09697, 0.984454]#1499.6471288144542#1560.1255644421938#4166#0.0
1#73#[0.0, -0.0, 1.0]#[0.146446, -0.09697, 0.984454]#1499.6471288144542#1560.1258009267385#4166#0.0
1#74#[0.0, -0.0, 1.0]#[0.146447, -0.09697, 0.984454]#1499.6471288144542#1560.1255660257598#4166#0.0
1#75#[0.0, -0.0, 1.0]#[0.146446, -0.09697, 0.984454]#1499.6471288144542#1560.1257999133215#4166#0.077
1#76#[0.0, -0.0, 1.0]#[0.146447, -0.096971, 0.984454]#1499.6471288144542#1560.1256955675592#4166#0.0
1#77#[0.0, -0.0, 1.0]#[0.146447, -0.096971, 0.984454]#1499.6471288144542#1560.125925533087#4166#0.0
1#78#[0.0, -0.0, 1.0]#[0.146447, -0.09697, 0.984454]#1499.6471288144542#1560.1255612069394#4166#0.077
1#79#[0.0, -0.0, 1.0]#[0.146447, -0.096971, 0.984454]#1499.6471288144542#1560.1256763100316#4166#0.077
1#80#[0.0, -0.0, 1.0]#[0.146447, -0.09697, 0.984454]#1499.6471288144542#1560.1255679934743#4166#0.0
1#81#[0.0, -0.0, 1.0]#[0.146446, -0.09697, 0.984454]#1499.6471288144542#1560.125794768915#4166#0.077
1#82#[0.0, -0.0, 1.0]#[0.146447, -0.096971, 0.984454]#1499.6471288144542#1560.1259261833509#4166#0.0
1#83#[0.0, -0.0, 1.0]#[0.146447, -0.096971, 0.984454]#1499.6471288144542#1560.1256839562436#4166#0.077
1#84#[0.0, -0.0, 1.0]#[0.146447, -0.09697, 0.984454]#1499.6471288144542#1560.1254422550196#4166#0.077
1#85#[0.0, -0.0, 1.0]#[0.146447, -0.096971, 0.984454]#1499.6471288144542#1560.1259488461578#4166#0.077
1#86#[0.0, -0.0, 1.0]#[0.146447, -0.09697, 0.984454]#1499.6471288144542#1560.125719541897#4166#0.077
1#87#[0.0, -0.0, 1.0]#[0.146446, -0.09697, 0.984454]#1499.6471288144542#1560.1257979523125#4166#0.077
1#96#[0.0, -0.0, 1.0]#[-0.092621, 0.294044, 0.951293]#1499.6471288144542#191.69922219658068#766#0.846
1#97#[0.0, -0.0, 1.0]#[-0.092621, 0.294044, 0.951293]#1499.6471288144542#176.71173718396193#353#0.923
1#98#[0.0, -0.0, 1.0]#[-0.092621, 0.294045, 0.951293]#1499.6471288144542#239.45665252161965#1214#0.769
1#99#[0.0, -0.0, 1.0]#[-0.092621, 0.294045, 0.951293]#1499.6471288144542#188.67857055352755#866#0.923
2#11#[0.0, -1.0, 0.0]#[-0.853553, -0.515402, 0.076206]#1260.2222016236892#1197.7057567699283#2851#0.308
2#14#[0.0, -1.0, 0.0]#[-0.853553, -0.515402, 0.076206]#1260.2222016236892#1197.7057601900765#2851#0.308
2#15#[0.0, -1.0, 0.0]#[-0.853553, -0.515402, 0.076206]#1260.2222016236892#1197.7057129071675#2851#0.308
2#16#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.8940068996449#3202#0.231
2#17#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.8940083650916#3202#0.231
2#18#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.8940545526852#3202#0.231
2#19#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.8940317242707#3202#0.231
2#20#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.8940443392678#3202#0.231
2#21#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.8940844885153#3202#0.231
2#22#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.8940082732124#3202#0.231
2#23#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.8943536408997#3202#0.231
2#24#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.893999934138#3202#0.231
2#25#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.894068068006#3202#0.231
2#26#[0.0, -1.0, 0.0]#[0.5, -0.851444, -0.158248]#1260.2222016236892#1055.894050408694#3202#0.231
2#92#[0.0, -1.0, 0.0]#[-0.539835, -0.841767, -0.00261]#1260.2222016236892#91.0547470540636#462#0.769
2#93#[0.0, -1.0, 0.0]#[-0.539835, -0.841767, -0.00261]#1260.2222016236892#155.41557530548693#979#0.769
2#94#[0.0, -1.0, 0.0]#[-0.539835, -0.841767, -0.00261]#1260.2222016236892#296.26176718943447#688#0.769
2#95#[0.0, -1.0, 0.0]#[-0.539835, -0.841767, -0.00261]#1260.2222016236892#392.8128934380936#1157#0.692
3#27#[1.0, 0.0, -0.0]#[0.5, -0.851444, -0.158248]#878.6190450995301#1055.8942313530172#3202#0.231
3#28#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0918231245355#1585#0.538
3#29#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.091752783009#1585#0.538
3#30#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0916923854436#1585#0.615
3#31#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0917659322847#1585#0.538
3#32#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0919618032091#1585#0.538
3#33#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0917151169389#1585#0.538
3#34#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0917513729053#1585#0.538
3#35#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0919435885614#1585#0.538
3#36#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0917694776596#1585#0.615
3#37#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0917358400939#1585#0.538
3#40#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0917052424854#1585#0.538
3#41#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0918440627634#1585#0.538
3#43#[1.0, 0.0, -0.0]#[0.853553, 0.515402, -0.076206]#878.6190450995301#622.0917630609301#1585#0.538
4#38#[0.0, 1.0, -0.0]#[0.853553, 0.515402, -0.076206]#399.0118698281006#622.091751047197#1585#0.692
4#39#[0.0, 1.0, -0.0]#[0.853553, 0.515402, -0.076206]#399.0118698281006#622.0918576970821#1585#0.615
4#42#[0.0, 1.0, -0.0]#[0.853553, 0.515402, -0.076206]#399.0118698281006#622.0916875474813#1585#0.538
4#44#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3435397056103#1234#0.615
4#45#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3433575593208#1234#0.615
4#46#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3433892835205#1234#0.615
4#47#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3433541517401#1234#0.615
4#48#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3433615325433#1234#0.615
4#49#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3433439590261#1234#0.538
4#50#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3434381147945#1234#0.615
4#51#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3433931957372#1234#0.538
4#52#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3433831196235#1234#0.615
4#53#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3433903625719#1234#0.538
4#55#[0.0, 1.0, -0.0]#[-0.5, 0.851444, 0.158248]#399.0118698281006#537.3434870545464#1234#0.538
4#100#[0.0, 1.0, -0.0]#[0.539835, 0.841767, 0.00261]#399.0118698281006#140.9181491404413#168#0.923
4#101#[0.0, 1.0, -0.0]#[0.539835, 0.841767, 0.00261]#399.0118698281006#74.7283182044084#158#0.923
4#102#[0.0, 1.0, -0.0]#[0.539835, 0.841767, 0.00261]#399.0118698281006#122.8037334578918#608#0.923
4#103#[0.0, 1.0, -0.0]#[0.539835, 0.841767, 0.00261]#399.0118698281006#60.775867328873424#349#0.923
5#0#[-1.0, 0.0, 0.0]#[-0.853553, -0.515402, 0.076206]#924.8726099741466#1197.7056954257462#2851#0.308
5#1#[-1.0, 0.0, 0.0]#[-0.853553, -0.515402, 0.076206]#924.8726099741466#1197.7056645904063#2851#0.308
5#2#[-1.0, 0.0, 0.0]#[-0.853553, -0.515402, 0.076206]#924.8726099741466#1197.7057417884996#2851#0.308
5#3#[-1.0, 0.0, 0.0]#[-0.853553, -0.515402, 0.076206]#924.8726099741466#1197.7057058481123#2851#0.308
