vox_i#geo_i#vox_vec#geo_vec#vox_rad#geo_rad#geo_s.hr#sun_hit
0#56#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.94482825928156#387#0.769
0#57#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.94480924888387#387#0.769
0#58#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.9448164407313#387#0.769
0#59#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.9448212698974#387#0.769
0#60#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.94483133513603#387#0.769
0#61#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.944824953128#387#0.769
0#62#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.9448228660105#387#0.769
0#63#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.94481767014827#387#0.769
0#64#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.9448235102008#387#0.846
0#65#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.944812174624#387#0.923
0#66#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.9448117439439#387#0.769
0#67#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.94480713706724#387#0.846
0#68#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.94481371604166#387#0.923
0#69#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.9448114934811#387#0.846
0#70#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.94481660948213#387#0.846
0#71#[0.0, -0.0, -1.0]#[-0.258819, 0.334551, -0.906139]#288.9216952565805#308.9448194443676#387#0.769
0#88#[0.0, -0.0, -1.0]#[-0.231495, -0.120302, -0.965369]#288.9216952565805#29.12657892740582#0.5#1.0
0#89#[0.0, -0.0, -1.0]#[-0.231495, -0.120302, -0.965369]#288.9216952565805#28.0019599491253#64#0.923
0#90#[0.0, -0.0, -1.0]#[-0.231495, -0.120301, -0.965369]#288.9216952565805#62.24255372054047#0.5#1.0
0#91#[0.0, -0.0, -1.0]#[-0.231495, -0.120301, -0.965369]#288.9216952565805#101.27179198304974#0.5#1.0
1#72#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1780523469074#4049#0.077
1#73#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1780258296415#4049#0.077
1#74#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1782154158384#4049#0.077
1#75#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1782237483144#4049#0.077
1#76#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.178029958112#4049#0.077
1#77#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1780249820608#4049#0.077
1#78#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1782229385003#4049#0.077
1#79#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1782180257296#4049#0.077
1#80#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1780435804385#4049#0.077
1#81#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1780305380366#4049#0.077
1#82#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1782277667185#4049#0.077
1#83#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.178215366775#4049#0.077
1#84#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.177964682013#4049#0.077
1#85#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1783075993035#4049#0.077
1#86#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1781713038702#4049#0.077
1#87#[0.0, -0.0, 1.0]#[0.258819, -0.334551, 0.906139]#1499.6471288144542#1682.1781306597884#4049#0.077
1#96#[0.0, -0.0, 1.0]#[0.231495, 0.120302, 0.965369]#1499.6471288144542#105.80267886768627#84#1.0
1#97#[0.0, -0.0, 1.0]#[0.231495, 0.120302, 0.965369]#1499.6471288144542#138.29677108193505#100#1.0
