vox_i#geo_i#vox_vec#geo_vec#vox_rad#geo_rad#geo_s.hr#sun_hit
0#18#[0.0, -0.0, -1.0]#[0.557677, -0.683013, -0.471688]#288.9216952565805#716.3618576513155#2433#0.462
0#24#[0.0, -0.0, -1.0]#[0.557678, -0.683013, -0.471688]#288.9216952565805#716.3618720403755#2433#0.462
0#26#[0.0, -0.0, -1.0]#[0.557678, -0.683013, -0.471688]#288.9216952565805#716.3619048061789#2433#0.462
0#57#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.8773]#288.9216952565805#325.07258666248475#648#0.769
0#58#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.8773]#288.9216952565805#325.07258460343695#648#0.769
0#59#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.8773]#288.9216952565805#325.0725692195012#648#0.769
0#60#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.07257589646935#648#0.769
0#61#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.07256562293327#648#0.769
0#62#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.0725570882832#648#0.769
0#63#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.072574003838#648#0.769
0#64#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.8773]#288.9216952565805#325.0725819626701#648#0.769
0#65#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.0725446000555#648#0.769
0#66#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.07253505279385#648#0.769
0#67#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.07257544811137#648#0.769
0#68#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.8773]#288.9216952565805#325.0725832469571#648#0.769
0#69#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.0725571229614#648#0.769
0#70#[0.0, -0.0, -1.0]#[-0.374665, 0.29995, -0.877301]#288.9216952565805#325.07255901662006#648#0.769
