vox_i#geo_i#vox_vec#geo_vec#vox_rad#geo_rad#geo_s.hr#sun_hit
0#56#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.2909959831574#901#0.769
0#57#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.29099184940964#901#0.769
0#58#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.29097994780096#901#0.769
0#59#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.29098201231056#901#0.769
0#60#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.290996575516#901#0.769
0#61#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.2909961474436#901#0.615
0#62#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.29097141060123#901#0.769
0#63#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.2909801052458#901#0.615
0#64#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.29096407664997#901#0.769
0#65#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.29097969178264#901#0.769
0#66#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.291007004672#901#0.692
0#67#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.29094691080064#901#0.692
0#68#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894338]#288.9216952565805#345.29098201462483#901#0.769
0#69#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894337]#288.9216952565805#345.2910385338753#901#0.615
0#70#[0.0, -0.0, -1.0]#[0.394338, -0.211325, -0.894337]#288.9216952565805#345.29105426364384#901#0.692
