vox_i#geo_i#vox_vec#geo_vec#vox_rad#geo_rad#geo_s.hr#sun_hit
0#56#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.2667786383388#467#0.846
0#57#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.2667836743989#467#0.846
0#58#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.26679040075976#467#0.846
0#59#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.26678399525906#467#0.846
0#60#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.26678634789215#467#0.846
0#61#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.26678351458213#467#0.769
0#62#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.2667836767666#467#0.846
0#63#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.26678421265296#467#0.769
0#64#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.2667889649359#467#0.846
0#65#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.2667896974014#467#0.846
0#66#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.26676828957324#467#0.769
0#67#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.2667770254719#467#0.769
0#68#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.26678960081614#467#0.846
0#69#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.26678892506817#467#0.769
0#70#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.2667890576609#467#0.769
0#71#[0.0, -0.0, -1.0]#[0.211325, -0.149429, -0.965926]#288.9216952565805#302.2667901666117#467#0.692
0#88#[0.0, -0.0, -1.0]#[-0.069184, -0.498802, -0.86395]#288.9216952565805#43.81245961494432#158#0.923
0#89#[0.0, -0.0, -1.0]#[-0.069184, -0.498802, -0.86395]#288.9216952565805#51.710290339831964#189#0.923
0#90#[0.0, -0.0, -1.0]#[-0.069184, -0.498802, -0.86395]#288.9216952565805#104.43540352847317#361#0.846
1#72#[0.0, -0.0, 1.0]#[-0.211325, 0.14943, 0.965926]#1499.6471288144542#1352.8218914801096#3969#0.077
1#73#[0.0, -0.0, 1.0]#[-0.211325, 0.14943, 0.965926]#1499.6471288144542#1352.8220656567057#3969#0.077
1#74#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8221818727034#3969#0.077
1#75#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8222500285083#3969#0.077
1#76#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8227038709588#3969#0.077
1#77#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8219079632615#3969#0.0
1#78#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8220564028225#3969#0.077
1#79#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8225022718414#3969#0.0
1#80#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8222510626206#3969#0.077
1#81#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8222377164786#3969#0.077
1#82#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8222214894763#3969#0.077
1#83#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.822658607213#3969#0.077
1#84#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8226550512386#3969#0.077
1#85#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8223789952972#3969#0.0
1#86#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8223763204426#3969#0.077
1#87#[0.0, -0.0, 1.0]#[-0.211325, 0.149429, 0.965926]#1499.6471288144542#1352.8222290398833#3969#0.0
1#96#[0.0, -0.0, 1.0]#[0.069184, 0.498802, 0.86395]#1499.6471288144542#99.7191302325028#244#1.0
1#98#[0.0, -0.0, 1.0]#[0.069184, 0.498802, 0.86395]#1499.6471288144542#236.51145125336055#1057#0.769
1#99#[0.0, -0.0, 1.0]#[0.069184, 0.498802, 0.86395]#1499.6471288144542#181.7790886526985#784#0.846
2#18#[0.0, -1.0, 0.0]#[-0.57735, -0.816497, -0.0]#1260.2222016236892#1233.1975223814702#3264#0.231
2#19#[0.0, -1.0, 0.0]#[-0.57735, -0.816497, -0.0]#1260.2222016236892#1233.197513541733#3264#0.231
2#22#[0.0, -1.0, 0.0]#[-0.57735, -0.816497, -0.0]#1260.2222016236892#1233.197515713518#3264#0.231
2#23#[0.0, -1.0, 0.0]#[-0.57735, -0.816497, 0.0]#1260.2222016236892#1233.1977012502148#3264#0.231
2#24#[0.0, -1.0, 0.0]#[-0.57735, -0.816497, -0.0]#1260.2222016236892#1233.1975348540207#3264#0.231
2#25#[0.0, -1.0, 0.0]#[-0.57735, -0.816497, -0.0]#1260.2222016236892#1233.1975245311833#3264#0.231
2#26#[0.0, -1.0, 0.0]#[-0.57735, -0.816497, -0.0]#1260.2222016236892#1233.1975562995221#3264#0.231
2#27#[0.0, -1.0, 0.0]#[-0.57735, -0.816497, 0.0]#1260.2222016236892#1233.197744093208#3264#0.231
2#28#[0.0, -1.0, 0.0]#[0.788675, -0.557678, 0.258819]#1260.2222016236892#1311.6044395266601#3073#0.231
2#29#[0.0, -1.0, 0.0]#[0.788675, -0.557678, 0.258819]#1260.2222016236892#1311.6044501566535#3073#0.231
2#32#[0.0, -1.0, 0.0]#[0.788675, -0.557678, 0.258819]#1260.2222016236892#1311.6046883529555#3073#0.231
2#33#[0.0, -1.0, 0.0]#[0.788675, -0.557678, 0.258819]#1260.2222016236892#1311.6044205006147#3073#0.231
2#91#[0.0, -1.0, 0.0]#[-0.069184, -0.498802, -0.86395]#1260.2222016236892#148.87837382007172#620#0.769
3#30#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6044553252416#3073#0.308
3#31#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.604475011246#3073#0.308
3#34#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6044422585155#3073#0.308
3#35#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6046358938536#3073#0.308
3#36#[1.0, 0.0, -0.0]#[0.788675, -0.557677, 0.258819]#878.6190450995301#1311.60433991734#3073#0.308
3#37#[1.0, 0.0, -0.0]#[0.788675, -0.557677, 0.258819]#878.6190450995301#1311.6043707305187#3073#0.308
3#38#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6044143467116#3073#0.308
3#39#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6044470471572#3073#0.308
3#40#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6043915132668#3073#0.308
3#41#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6044723726145#3073#0.308
3#42#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6044173755347#3073#0.308
3#43#[1.0, 0.0, -0.0]#[0.788675, -0.557678, 0.258819]#878.6190450995301#1311.6043477686098#3073#0.308
3#44#[1.0, 0.0, -0.0]#[0.57735, 0.816497, -0.0]#878.6190450995301#503.31772459936485#1172#0.615
3#45#[1.0, 0.0, -0.0]#[0.57735, 0.816497, -0.0]#878.6190450995301#503.317743576834#1172#0.615
3#48#[1.0, 0.0, -0.0]#[0.57735, 0.816497, 0.0]#878.6190450995301#503.3177793168255#1172#0.615
3#49#[1.0, 0.0, -0.0]#[0.57735, 0.816497, 0.0]#878.6190450995301#503.317781531737#1172#0.615
3#100#[1.0, 0.0, -0.0]#[0.963611, -0.133654, 0.231495]#878.6190450995301#225.10426157836147#617#0.769
3#101#[1.0, 0.0, -0.0]#[0.963611, -0.133654, 0.231495]#878.6190450995301#105.84707575479153#329#0.846
3#102#[1.0, 0.0, -0.0]#[0.963611, -0.133654, 0.231495]#878.6190450995301#154.60395189076266#639#0.923
3#103#[1.0, 0.0, -0.0]#[0.963611, -0.133654, 0.231495]#878.6190450995301#125.95838934846405#457#0.923
4#0#[0.0, 1.0, -0.0]#[-0.788675, 0.557678, -0.258819]#399.0118698281006#554.4470036440586#1363#0.692
