vox_i#geo_i#vox_vec#geo_vec#vox_rad#geo_rad#geo_s.hr#sun_hit
0#0#[0.0, -0.0, -1.0]#[-0.707107, 0.295876, -0.642229]#288.9216952565805#448.445369415688#1169#0.692
0#2#[0.0, -0.0, -1.0]#[-0.707107, 0.295876, -0.642229]#288.9216952565805#448.44540862301227#1169#0.692
0#3#[0.0, -0.0, -1.0]#[-0.707107, 0.295876, -0.642229]#288.9216952565805#448.4453643052175#1169#0.692
0#8#[0.0, -0.0, -1.0]#[-0.707107, 0.295876, -0.642228]#288.9216952565805#448.4453739785882#1169#0.692
0#9#[0.0, -0.0, -1.0]#[-0.707107, 0.295876, -0.642229]#288.9216952565805#448.4454399482601#1169#0.692
0#10#[0.0, -0.0, -1.0]#[-0.707107, 0.295876, -0.642229]#288.9216952565805#448.44539862269795#1169#0.615
0#11#[0.0, -0.0, -1.0]#[-0.707107, 0.295876, -0.642228]#288.9216952565805#448.4454126524054#1169#0.615
0#16#[0.0, -0.0, -1.0]#[0.0, -0.908248, -0.418432]#288.9216952565805#790.16673150131#2519#0.615
0#56#[0.0, -0.0, -1.0]#[0.707107, 0.295876, -0.642229]#288.9216952565805#432.324984759181#1105#0.769
0#57#[0.0, -0.0, -1.0]#[0.707107, 0.295876, -0.642229]#288.9216952565805#432.32499561979466#1105#0.769
0#59#[0.0, -0.0, -1.0]#[0.707107, 0.295876, -0.642229]#288.9216952565805#432.3249990357063#1105#0.769
0#60#[0.0, -0.0, -1.0]#[0.707107, 0.295876, -0.642229]#288.9216952565805#432.32499392231426#1105#0.769
0#61#[0.0, -0.0, -1.0]#[0.707107, 0.295876, -0.642229]#288.9216952565805#432.32498787342683#1105#0.692
0#62#[0.0, -0.0, -1.0]#[0.707107, 0.295876, -0.642229]#288.9216952565805#432.32498348269866#1105#0.769
0#63#[0.0, -0.0, -1.0]#[0.707107, 0.295876, -0.642229]#288.9216952565805#432.32499388457757#1105#0.692
0#88#[0.0, -0.0, -1.0]#[0.632455, -0.141542, -0.761555]#288.9216952565805#33.28940850359853#0.5#1.0
0#89#[0.0, -0.0, -1.0]#[0.632456, -0.141542, -0.761555]#288.9216952565805#25.49970692325519#0.5#1.0
0#90#[0.0, -0.0, -1.0]#[0.632456, -0.141542, -0.761555]#288.9216952565805#101.10887670296061#296#0.846
0#91#[0.0, -0.0, -1.0]#[0.632456, -0.141542, -0.761555]#288.9216952565805#107.04778036249326#0.5#1.0
0#92#[0.0, -0.0, -1.0]#[-0.632456, -0.141542, -0.761555]#288.9216952565805#25.560326519750866#0.5#1.0
0#93#[0.0, -0.0, -1.0]#[-0.632456, -0.141542, -0.761555]#288.9216952565805#33.82456308160065#0.5#1.0
0#94#[0.0, -0.0, -1.0]#[-0.632456, -0.141542, -0.761555]#288.9216952565805#107.30595085131704#0.5#1.0
0#95#[0.0, -0.0, -1.0]#[-0.632455, -0.141542, -0.761555]#288.9216952565805#105.09222794775167#308#0.846
1#33#[0.0, -0.0, 1.0]#[0.707107, -0.295876, 0.642229]#1499.6471288144542#1448.1130091558116#3267#0.231
1#34#[0.0, -0.0, 1.0]#[0.707107, -0.295876, 0.642229]#1499.6471288144542#1448.11298852373#3267#0.231
1#35#[0.0, -0.0, 1.0]#[0.707107, -0.295876, 0.642229]#1499.6471288144542#1448.1130680392528#3267#0.231
1#40#[0.0, -0.0, 1.0]#[0.707107, -0.295876, 0.642229]#1499.6471288144542#1448.1129948247828#3267#0.231
1#41#[0.0, -0.0, 1.0]#[0.707107, -0.295876, 0.642228]#1499.6471288144542#1448.1128593005874#3267#0.231
1#42#[0.0, -0.0, 1.0]#[0.707107, -0.295876, 0.642229]#1499.6471288144542#1448.1130268423503#3267#0.231
1#43#[0.0, -0.0, 1.0]#[0.707107, -0.295876, 0.642229]#1499.6471288144542#1448.112994467875#3267#0.231
1#49#[0.0, -0.0, 1.0]#[0.0, 0.908248, 0.418432]#1499.6471288144542#514.5798095550208#1917#0.385
1#76#[0.0, -0.0, 1.0]#[-0.707107, -0.295876, 0.642229]#1499.6471288144542#1497.4050566616231#3331#0.231
1#77#[0.0, -0.0, 1.0]#[-0.707107, -0.295876, 0.642229]#1499.6471288144542#1497.4047504271591#3331#0.231
1#78#[0.0, -0.0, 1.0]#[-0.707107, -0.295876, 0.642229]#1499.6471288144542#1497.4049735958858#3331#0.231
1#79#[0.0, -0.0, 1.0]#[-0.707107, -0.295876, 0.642228]#1499.6471288144542#1497.4052166923418#3331#0.231
1#84#[0.0, -0.0, 1.0]#[-0.707107, -0.295876, 0.642229]#1499.6471288144542#1497.4051536775457#3331#0.231
1#85#[0.0, -0.0, 1.0]#[-0.707107, -0.295876, 0.642229]#1499.6471288144542#1497.4050124319622#3331#0.231
1#87#[0.0, -0.0, 1.0]#[-0.707107, -0.295876, 0.642229]#1499.6471288144542#1497.405016342751#3331#0.231
1#96#[0.0, -0.0, 1.0]#[-0.632456, 0.141542, 0.761555]#1499.6471288144542#117.10952256685914#114#0.923
1#97#[0.0, -0.0, 1.0]#[-0.632456, 0.141542, 0.761555]#1499.6471288144542#159.56528491879843#108#0.923
1#98#[0.0, -0.0, 1.0]#[-0.632456, 0.141542, 0.761555]#1499.6471288144542#162.99735670056535#569#0.769
1#99#[0.0, -0.0, 1.0]#[-0.632456, 0.141542, 0.761555]#1499.6471288144542#153.07977459439783#626#0.846
1#100#[0.0, -0.0, 1.0]#[0.632456, 0.141542, 0.761555]#1499.6471288144542#153.88862235277472#117#0.923
1#101#[0.0, -0.0, 1.0]#[0.632456, 0.141542, 0.761555]#1499.6471288144542#109.88595870608953#107#0.923
1#102#[0.0, -0.0, 1.0]#[0.632456, 0.141542, 0.761555]#1499.6471288144542#148.9479821228594#615#0.846
1#103#[0.0, -0.0, 1.0]#[0.632455, 0.141542, 0.761555]#1499.6471288144542#154.78531002333438#564#0.769
2#17#[0.0, -1.0, 0.0]#[0.0, -0.908248, -0.418432]#1260.2222016236892#790.1667029895111#2519#0.615
2#18#[0.0, -1.0, 0.0]#[-0.0, -0.908248, -0.418432]#1260.2222016236892#790.1666835757316#2519#0.615
2#19#[0.0, -1.0, 0.0]#[-0.0, -0.908248, -0.418432]#1260.2222016236892#790.1665617559036#2519#0.615
2#20#[0.0, -1.0, 0.0]#[0.0, -0.908248, -0.418432]#1260.2222016236892#790.1667521287128#2519#0.615
2#21#[0.0, -1.0, 0.0]#[0.0, -0.908248, -0.418432]#1260.2222016236892#790.1667679016963#2519#0.385
2#22#[0.0, -1.0, 0.0]#[-0.0, -0.908248, -0.418432]#1260.2222016236892#790.1665969471268#2519#0.615
2#23#[0.0, -1.0, 0.0]#[-0.0, -0.908248, -0.418432]#1260.2222016236892#790.1667179500695#2519#0.385
2#24#[0.0, -1.0, 0.0]#[0.0, -0.908248, -0.418432]#1260.2222016236892#790.1665886862457#2519#0.615
2#25#[0.0, -1.0, 0.0]#[-0.0, -0.908248, -0.418432]#1260.2222016236892#790.1666424264972#2519#0.615
2#26#[0.0, -1.0, 0.0]#[-0.0, -0.908248, -0.418432]#1260.2222016236892#790.1666402339241#2519#0.385
2#27#[0.0, -1.0, 0.0]#[-0.0, -0.908248, -0.418431]#1260.2222016236892#790.1670539942278#2519#0.385
3#28#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642228]#878.6190450995301#1448.1129211186717#3267#0.231
3#29#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642229]#878.6190450995301#1448.1129446848054#3267#0.231
3#30#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642229]#878.6190450995301#1448.1130033962354#3267#0.231
3#31#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642228]#878.6190450995301#1448.1128068646042#3267#0.231
3#32#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642229]#878.6190450995301#1448.113068156971#3267#0.231
3#36#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642229]#878.6190450995301#1448.1130387176224#3267#0.231
3#37#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642228]#878.6190450995301#1448.1128612408725#3267#0.231
3#38#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642229]#878.6190450995301#1448.1130172821515#3267#0.231
3#39#[1.0, 0.0, -0.0]#[0.707107, -0.295876, 0.642228]#878.6190450995301#1448.1127873827847#3267#0.231
3#58#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642228]#878.6190450995301#432.3250246303177#1105#0.769
3#64#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642229]#878.6190450995301#432.32498165507224#1105#0.692
3#65#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642229]#878.6190450995301#432.32497946759577#1105#0.692
3#66#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642228]#878.6190450995301#432.3250061132369#1105#0.615
3#67#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642228]#878.6190450995301#432.32500830071854#1105#0.615
3#68#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642229]#878.6190450995301#432.32499388415675#1105#0.692
3#69#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642229]#878.6190450995301#432.32500270042453#1105#0.615
3#70#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642229]#878.6190450995301#432.32499388415675#1105#0.615
3#71#[1.0, 0.0, -0.0]#[0.707107, 0.295876, -0.642229]#878.6190450995301#432.3249648350879#1105#0.615
4#44#[0.0, 1.0, -0.0]#[0.0, 0.908248, 0.418432]#399.0118698281006#514.5797556771495#1917#0.385
4#45#[0.0, 1.0, -0.0]#[0.0, 0.908248, 0.418432]#399.0118698281006#514.5797760084223#1917#0.385
4#46#[0.0, 1.0, -0.0]#[0.0, 0.908248, 0.418432]#399.0118698281006#514.5797389038553#1917#0.385
4#47#[0.0, 1.0, -0.0]#[0.0, 0.908248, 0.418432]#399.0118698281006#514.5797556771496#1917#0.385
4#48#[0.0, 1.0, -0.0]#[0.0, 0.908248, 0.418432]#399.0118698281006#514.5797017992937#1917#0.385
4#50#[0.0, 1.0, -0.0]#[0.0, 0.908248, 0.418432]#399.0118698281006#514.5797760084158#1917#0.385
4#51#[0.0, 1.0, -0.0]#[0.0, 0.908248, 0.418432]#399.0118698281006#514.5797017992992#1917#0.385
4#52#[0.0, 1.0, -0.0]#[0.0, 0.908248, 0.418432]#399.0118698281006#514.5797556771483#1917#0.385
